IDENT;SEXO;ESTUDIOS_PADRE;ESTUDIOS_MADRE;EST_B2_2;EST_M1;EST_B11_2;EST_B11_3
26996;2;5;4; ;2;1;2
26997;2;3;4; ;2;1;2
26998;2;3;3;1;2;1;2
26999;2;4;4;2;1;2;2
27000;2;3;3;2;2;1;2
27001;2;5;4;2;2;1;2
27002;2;4;6;2;2;1;2
27003;2;8;5; ;2;2;2
27004;2;6;6; ;2;2;2
27005;2;6;3; ;2;2;2
27006;2;9;8;2;2;1;2
27007;2;8;6; ;2;1;2
27008;2;8;8; ;2;2;2
27009;2;8;6;2;2;1;2
27010;2;8;3;2;2;1;2
27011;2;4;6;2;2;2;2
27012;2;4;4;2;2;2;2
27013;2;8;6;9;2;1;2
27014;2;8;5; ;2;1;2
27015;2;7;4;2;2;2;2
27016;2;6;8; ;2;2;2
27017;2;3;4; ;2;2;2
27018;2;4;3;2;2;1;2
27019;2;4;8; ;2;1;2
27020;2;7;6; ;2;1;2
27021;2;2;6;2;2;1;2
27022;2;3;6;2;2;2;2
27023;2;3;3; ;2;1;2
27024;2;4;5; ;2;2;2
27025;2;9;6;2;2;1;2
27026;2;2;3;2;2;1;2
27027;2;4;4; ;2;1;2
27028;2;7;6; ;2;2;2
27029;2;8;8; ;2;2;2
27030;2;8;8;1;2;2;2
27031;2;4;6;1;1;1;2
27032;2;4;8; ;2;1;2
27033;2;9;7;2;2;2;2
27034;2;8;8; ;2;1;2
27035;2;4;6; ;2;2;2
27036;2;3;3; ;2;1;2
27037;2;5;8; ;2;1;2
27038;2;7;7; ;2;1;2
27039;2;6;3; ;2;2;2
27040;2;4;2;2;2;1;2
27041;2;3;3;2;2;1;2
27042;2;6;6;2;2;1;2
27043;2;8;4; ;2;1;2
27044;2;8;7; ;2;1;2
27045;2;7;2; ;1;2;2
27046;2;6;3;2;2;1;2
27047;2;4;8;1;1;1;2
27048;2;6;4;2;1;1;2
27049;2;7;5; ;2;1;2
27050;2;8;8; ;2;1;2
27051;2;8;8;2;1;1;2
27052;2;7;6;2;2;2;2
27053;2;4;8;2;2;2;2
27054;2;3;7;2;2;2;2
27055;2;8;6;2;2;1;2
27056;2;5;6;2;2;2;2
27057;2;6;3;2;2;2;2
27058;2;3;3;2;2;2;2
27059;2;8;8; ;2;1;2
27060;2;6;4;2;2;1;2
27061;2;8;8;2;2;2;2
27062;2;4;4;2;2;1;2
27063;2;3;8; ;2;2;2
27064;2;8;7; ;2;1;2
27065;2;8;5;2;2;2;2
27066;2;7;8;2;2;2;2
27067;2;3;8; ;2;1;2
27068;2;4;5; ;2;2;2
27069;1;9;9; ;2;2;2
27070;1;3;3; ;2;1;2
27071;1;8;8;2;2;2;2
27072;1;7;5; ;2;1;2
27073;1;7;5; ;2;1;2
27074;1;8;3;2;2;1;2
27075;1;7;7; ;2;1;2
27076;1;6;6;2;2;2;2
27077;1;6;7;2;2;1;2
27078;2;5;5;2;2;2;2
27079;2;8;5;2;2;2;2
27080;2;3;3; ;2;1;2
27081;2;2;3;2;1;2;2
27082;2;3;3;2;2;2;2
27083;2;4;4; ;2;1;2
27084;2;4;6;2;2;1;2
27085;2;7;6;2;1;2;2
27086;2;6;6;2;2;2;2
27087;2;3;4;2;2;2;2
27088;2;3;3;2;2;2;2
27089;2;4;4; ;2;1;2
27090;2;4;4; ;2;2;2
27091;2;3;3; ;2;1;2
27092;2;3;4; ;2;1;2
27093;2;4;4; ;2;2;2
27094;2;5;3;2;2;2;2
27095;2;3;3;2;2;2;2
27096;2;5;7;2;2;1;2
27097;2;3;3;2;2;2;2
27098;2;8;8; ;2;1;2
27099;2;4;6; ;2;2;2
27100;2;7;4; ;2;2;2
27101;2;9;9;2;2;2;2
27102;2;4;4;2;2;2;2
27103;2;5;4;2;2;2;2
27104;2;3;3;2;2;2;2
27105;2;8;3; ;2;1;2
27106;2;8;6; ;2;2;2
27107;2;4;4;2;2;1;2
27108;2;3;3;2;2;2;2
27109;2;6;6;2;2;1;2
27110;2;9;9; ;2;2;2
27111;1;7;4;2;2;1;2
27112;1;8;8; ;2;1;2
27113;1;9;9; ;2;2;2
27114;1;4;8; ;2;1;2
27115;1;3;8; ;2;2;2
27116;1;8;7; ;2;2;2
27117;1;4;4; ;2;2;2
27118;1;2;3; ;2;2;2
27119;1;6;6; ;2;1;2
27120;1;8;5; ;2;2;2
27121;1;5;4;2;1;1;2
27122;2;8;8; ;2;1;2
27123;2;8;8; ;2;2;2
27124;2;3;2; ;2;1;1
27125;2;3;2;2;2;2;2
27126;2;2;2;2;2;2;2
27127;2;8;8;2;1;1;2
27128;2;7;7;2;2;1;2
27129;2;6;3; ;2;2;2
27130;2;9;2; ;2;2;2
27131;2;4;4; ;2;2;2
27132;2;4;5; ;1;1;2
27133;2;2;2; ;2;2;2
27134;2;2;3;2;2;1;2
27135;2;2;2; ;2;1;2
27136;2;5;4; ;2;2;2
27137;2;4;5; ;2;2;2
27138;2;3;6; ;2;2;2
27139;2;4;4;2;2;1;2
27140;2;8;4; ;2;2;2
27141;2;8;5; ;2;2;2
27142;2;6;3; ;2;1;2
27143;2;8;6;2;2;2;2
27144;2;6;2;2;2;2;2
27145;2;4;3; ;2;2;2
27146;2;4;3;2;2;2;2
27147;2;3;3; ;2;2;2
27148;2;9;9; ;2;2;2
27149;2;3;3; ;2;2;2
27150;2;4;6; ;2;2;2
27151;1;5;8; ;2;1;2
27152;1;6;5; ;2;2;2
27153;1;3;3;2;2;2;2
27154;1;4;5;2;2;2;2
27155;1;6;4;2;2;2;2
27156;1;8;6;2;2;2;2
27157;1;4;5;2;2;1;2
27158;1;5;8; ;2;1;2
27159;2;8;5;2;2;2;2
27160;2;3;8; ;2;1;2
27161;2;6;6; ;2;2;2
27162;2;8;5; ;2;1;2
27163;2;8;4;2;2;2;2
27164;2;8;8;2;1;2;2
27165;2;5;8;2;1;1;2
27166;2;5;8; ;2;2;2
27167;2;8;5;2;2;1;2
27168;2;4;4; ;1;1;2
27169;2;5;3;2;2;1;2
27170;2;7;6;2;2;1;2
27171;2;3;3;2;2;2;2
27172;2;4;8; ;2;1;2
27173;2;3;8; ;2;1;2
27174;2;6;6;2;2;2;2
27175;2;8;8;2;2;2;2
27176;2;3;5;2;2;2;2
27177;2;4;4;2;2;2;2
27178;2;6;4;2;2;2;2
27179;2;4;3;2;2;1;2
27180;2;8;8; ;2;1;2
27181;2;3;3;2;2;1;2
27182;2;8;5; ;2;1;2
27183;2;4;4; ;2;1;2
27184;2;9;9;2;1;2;2
27185;2;4;8;2;2;1;2
27186;2;8;8; ;2;1;2
27187;2;8;7;2;1;2;2
27188;2;7;6;2;2;2;2
27189;2;6;4;1;2;2;2
27190;2;5;4; ;2;1;2
27191;2;2;2;2;2;1;2
27192;2;6;4;1;1;1;2
27193;1;8;8; ;2;1;2
27194;1;4;4;2;2;2;2
27195;1;5;4; ;2;2;2
27196;2;8;5; ;2;2;2
27197;2;3;3;2;2;2;2
27198;2;2;2; ;2;1;2
27199;2;5;5; ;2;2;2
27200;2;9;3; ;2;1;2
27201;2;3;4;2;2;1;2
27202;2;8;6; ;2;2;2
27203;2;3;5;2;2;1;2
27204;2;8;7; ;2;1;2
27205;2;4;4; ;2;2;2
27206;2;3;2; ;2;2;2
27207;2;4;3;2;2;1;2
27208;2;8;8;2;1;2;2
27209;2;6;6;2;2;1;2
27210;2;7;5; ;2;1;2
27211;1;8;8;9;2;2;2
27212;2;8;8; ;1;2;2
27213;2;4;4; ;2;1;2
27214;2;3;3; ;2;2;2
27215;2;5;5; ;2;1;2
27216;2;2;2;2;2;2;2
27217;2;5;4; ;2;2;2
27218;2;2;2; ;2;2;2
27219;2;6;2; ;2;2;2
27220;2;4;6; ;2;2;2
27221;2;3;6;2;2;2;2
27222;2;2;3;2;2;2;2
27223;1;8;8; ;2;1;2
27224;1;8;7;2;2;2;2
27225;1;8;8; ;2;2;2
27226;2;8;4;2;1;1;2
27227;2;7;4; ;2;2;2
27228;2;3;6;2;2;2;2
27229;2;3;3;2;2;2;2
27230;2;9;9;2;2;2;2
27231;2;3;5;2;2;1;2
27232;2;9;4;2;2;1;2
27233;2;5;5;2;2;1;2
27234;2;9;9; ;2;1;2
27235;2;8;8; ;2;1;2
27236;2;8;8;2;2;1;2
27237;2;7;6; ;2;1;2
27238;2;3;3;2;1;2;2
27239;2;8;6;2;2;2;2
27240;2;3;8;2;2;2;2
27241;2;8;3; ;2;2;2
27242;2;8;4; ;2;2;2
27243;2;9;9;2;2;1;2
27244;2;3;5;2;2;2;2
27245;2;9;4;2;2;1;2
27246;2;3;5;2;2;1;2
27247;2;6;6;2;2;1;2
27248;2;8;8; ;2;1;2
27249;2;8;8; ;2;2;2
27250;2;6;6;2;2;2;2
27251;2;8;8;2;2;1;2
27252;2;9;9; ;2;1;2
27253;2;8;6; ;2;2;2
27254;2;9;7;2;2;2;2
27255;2;8;8; ;2;2;2
27256;2;5;5;2;2;1;2
27257;2;8;8;2;2;1;2
27258;2;5;5;2;2;2;2
27259;1;7;6; ;2;2;2
27260;1;4;4; ;2;1;2
27261;2;3;3; ;2;2;2
27262;2;3;5; ;2;2;2
27263;2;8;7; ;2;2;2
27264;2;6;2;2;2;2;2
27265;2;8;8; ;2;1;2
27266;2;7;4; ;2;2;2
27267;2;8;8; ;2;2;2
27268;2;8;7; ;2;2;2
27269;2;6;6; ;2;2;2
27270;2;5;2;2;2;2;2
27271;2;6;6; ;2;2;2
27272;2;4;4;2;2;2;2
27273;2;3;5;2;2;1;2
27274;2;5;3;2;2;1;2
27275;2;4;8; ;2;2;2
27276;2;8;8;2;2;2;2
27277;2;6;3; ;2;2;2
27278;2;8;4;2;2;1;2
27279;2;4;5;2;2;2;2
27280;2;3;7;2;2;2;2
27281;2;8;8; ;2;1;2
27282;2;8;8; ;2;1;2
27283;2;3;4;2;1;2;2
27284;2;4;8;2;2;2;2
27285;2;3;4;2;1;1;2
27286;1;9;8; ;2;2;2
27287;1;3;3; ;2;2;2
27288;1;8;7; ;2;1;2
27289;1;3;3; ;2;1;2
27290;1;2;4;2;2;2;2
27291;1;7;6; ;2;2;2
27292;1;2;2; ;2;2;2
27293;1;8;8; ;2;1;2
27294;1;8;6;2;2;1;2
27295;2;3;3;2;2;2;2
27296;2;2;2; ;2;1;2
27297;2;2;2; ;2;2;2
27298;2;8;4; ;2;2;2
27299;2;3;5;2;2;2;2
27300;2;6;5; ;2;2;2
27301;2;6;6; ;1;2;2
27302;2;2;2; ;2;1;1
27303;2;1;3; ;2;2;2
27304;2;3;3; ;2;1;2
27305;2;3;3;2;2;1;2
27306;2;3;2; ;2;1;2
27307;2;3;5;2;2;2;2
27308;2;4;4; ;2;1;1
27309;2;4;7; ;2;2;2
27310;2;9;9; ;2;2;2
27311;2;3;3;2;2;2;2
27312;2;5;2;2;2;1;2
27313;2;2;6;2;2;2;2
27314;2;9;9;2;2;2;2
27315;2;3;3; ;2;2;2
27316;1;4;8; ;2;1;2
27317;1;6;8; ;2;1;2
27318;1;8;8; ;2;2;2
27319;1;4;7;2;2;1;2
27320;1;3;3;2;2;2;2
27321;2;9;8; ;2;1;2
27322;2;4;5;2;2;1;2
27323;2;8;8; ;2;1;2
27324;2;5;5;2;2;2;2
27325;2;8;4; ;2;2;2
27326;2;8;7; ;2;1;2
27327;2;8;8; ;2;1;2
27328;2;3;4;2;2;2;2
27329;2;8;4;2;2;1;2
27330;2;4;4;1;2;2;2
27331;2;4;4; ;2;2;2
27332;2;8;8; ;2;1;2
27333;2;8;8; ;2;2;2
27334;2;5;5;2;1;2;2
27335;2;7;6;9;2;2;2
27336;2;6;7;2;1;1;2
27337;2;7;7;1;2;1;2
27338;2;7;7;2;1;2;2
27339;2;5;2;2;2;1;2
27340;2;8;6; ;2;1;2
27341;2;8;8; ;1;2;2
27342;2;8;8; ;2;2;2
27343;2;4;4; ;2;1;2
27344;2;8;8; ;2;2;2
27345;2;2;3;2;2;2;2
27346;2;5;8;2;2;2;2
27347;2;9;9;2;2;2;2
27348;2;7;6;2;1;1;2
27349;2;8;7; ;2;1;2
27350;2;7;7;2;1;1;2
27351;2;4;4;1;2;1;2
27352;2;8;8; ;2;2;2
27353;2;8;7; ;2;2;2
27354;2;8;8;2;1;2;2
27355;2;4;4;2;2;2;2
27356;2;8;8; ;2;1;2
27357;2;9;8;2;2;1;2
27358;2;5;6;2;2;1;2
27359;2;6;6;1;2;2;2
27360;2;3;4;2;2;2;2
27361;2;8;4; ;2;1;2
27362;2;3;8;2;2;2;2
27363;2;6;7;2;2;2;2
27364;1;8;8; ;2;1;2
27365;1;6;3;2;2;1;2
27366;1;6;8; ;2;2;2
27367;2;3;5; ;2;2;2
27368;2;9;9;1;2;2;2
27369;2;3;3;2;2;2;2
27370;2;3;3; ;2;2;2
27371;2;8;6; ;2;1;2
27372;2;7;3;2;2;2;2
27373;2;3;4;2;2;2;2
27374;2;3;6;2;2;2;2
27375;2;6;5;2;2;1;2
27376;2;2;8; ;2;2;2
27377;2;5;6;2;2;2;2
27378;2;5;5; ;2;2;2
27379;2;8;6; ;2;1;2
27380;1;8;3; ;2;1;2
27381;1;2;2;2;2;2;2
27382;1;2;2; ;2;2;2
27383;1;5;5; ;2;1;2
27384;1;2;3; ;2;2;2
27385;2;3;2; ;2;2;2
27386;2;8;6;2;2;1;2
27387;2;6;4; ;2;2;2
27388;2;2;3; ;2;1;1
27389;2;2;2; ;2;1;2
27390;2;8;8; ;2;1;2
27391;2;2;2;2;2;2;2
27392;2;4;5; ;2;1;2
27393;2;5;8; ;2;1;2
27394;2;8;6; ;2;2;2
27395;2;8;6; ;2;2;2
27396;2;2;2; ;2;1;2
27397;2;8;4; ;2;1;2
27398;2;3;3;2;2;2;2
27399;2;9;9; ;2;2;2
27400;2;6;9; ;2;2;2
27401;2;6;6; ;2;1;2
27402;2;7;4; ;2;1;2
27403;2;3;2;2;2;2;2
27404;2;3;3; ;2;2;2
27405;2;2;2; ;2;2;2
27406;2;3;5;2;2;1;2
27407;2;8;7;2;2;2;2
27408;1;5;8;2;1;2;2
27409;1;2;3;2;2;1;2
27410;1;9;8;2;2;2;2
27411;1;8;5;2;2;2;2
27412;1;5;5; ;2;2;2
27413;1;5;4;2;1;2;2
27414;1;8;3;1;1;1;2
27415;1;8;8; ;2;2;2
27416;1;8;5; ;2;2;2
27417;1;9;9; ;2;1;2
27418;1;5;4;2;2;2;2
27419;2;9;9;2;2;1;2
27420;2;7;9;2;2;2;2
27421;2;8;6; ;2;1;2
27422;2;8;5; ;2;2;2
27423;2;4;8; ;2;2;2
27424;2;4;5;2;2;1;2
27425;2;4;4;2;2;1;2
27426;2;4;5;2;2;1;2
27427;2;5;4; ;2;1;2
27428;2;4;5;2;2;1;2
27429;2;3;3;2;2;1;2
27430;2;8;5; ;2;2;2
27431;2;8;5; ;2;2;2
27432;2;5;5; ;2;2;2
27433;2;5;6;1;2;1;2
27434;2;4;4;2;2;2;2
27435;2;4;6; ;2;2;2
27436;2;8;8; ;2;1;2
27437;2;3;3; ;2;2;2
27438;2;3;3;2;2;1;2
27439;2;8;4;2;2;2;2
27440;2;7;6; ;2;1;2
27441;2;4;6;2;2;2;2
27442;2;4;6;2;2;2;2
27443;2;2;2;2;2;2;2
27444;2;7;8; ;2;1;2
27445;2;9;8;2;2;2;2
27446;2;3;3;2;2;2;2
27447;2;9;4;2;2;2;2
27448;2;8;3; ;2;2;2
27449;2;7;4; ;2;1;2
27450;1;9;9;2;2;2;2
27451;1;3;4;2;2;2;2
27452;2;5;3;2;2;1;2
27453;2;8;4; ;2;2;2
27454;2;9;3;2;1;2;2
27455;2;8;8;2;2;1;2
27456;2;4;6;2;2;1;2
27457;2;8;8;2;2;1;2
27458;2;9;4; ;2;1;2
27459;2;8;8; ;2;2;2
27460;2;2;2; ;2;2;2
27461;2;3;3;2;1;2;2
27462;2;9;4; ;2;1;2
27463;2;8;8; ;2;2;2
27464;2;6;6; ;2;2;2
27465;2;6;5; ;2;2;2
27466;1;8;4; ;2;1;2
27467;1;8;8; ;2;1;1
27468;1;2;2; ;2;1;2
27469;2;3;3; ;2;2;2
27470;2;2;8; ;2;2;2
27471;2;9;8; ;2;1;2
27472;2;9;4; ;2;2;2
27473;2;4;4;2;2;2;2
27474;2;3;3;2;2;2;2
27475;2;2;2; ;2;2;2
27476;2;2;2; ;2;2;2
27477;2;8;8;1;2;2;2
27478;2;5;8; ;2;2;2
27479;2;3;3;1;2;2;2
27480;2;3;3; ;2;1;1
27481;2;3;3;2;2;2;2
27482;2;2;2; ;2;2;2
27483;2;2;2; ;2;2;2
27484;2;2;2; ;2;2;2
27485;2;3;3; ;2;2;2
27486;2;3;3;2;2;2;2
27487;2;3;3; ;2;1;2
27488;2;2;2;2;2;2;2
27489;2;8;6; ;2;2;2
27490;2;3;3; ;1;2;2
27491;2;4;4;2;2;1;2
27492;2;5;6; ;2;1;2
27493;2;3;2; ;2;2;2
27494;2;5;5; ;2;1;2
27495;1;3;6;2;2;1;2
27496;1;8;8;2;2;2;2
27497;1;8;7; ;2;2;2
27498;1;4;4; ;2;1;2
27499;1;6;7;2;2;2;2
27500;1;6;6;1;2;2;2
27501;1;5;4;2;2;2;2
27502;2;6;3;2;2;2;2
27503;2;7;4;2;2;1;2
27504;2;6;6;2;2;2;2
27505;2;6;7; ;2;1;2
27506;2;4;6; ;2;1;2
27507;2;4;4;2;2;2;2
27508;2;5;8;2;1;2;2
27509;2;6;8;2;2;1;2
27510;2;8;8; ;2;1;2
27511;2;9;9;2;2;2;2
27512;2;8;8; ;2;1;2
27513;2;8;6; ;2;1;2
27514;2;7;6; ;2;2;2
27515;2;4;6; ;2;1;2
27516;2;3;4;2;2;2;2
27517;2;6;5;2;2;2;2
27518;2;9;5; ;2;2;2
27519;2;3;3;2;2;1;2
27520;2;2;8; ;2;2;2
27521;2;8;8;2;2;2;2
27522;2;8;8; ;2;2;2
27523;2;4;4;2;1;2;2
27524;2;6;6;2;2;1;2
27525;2;8;5;1;2;2;2
27526;2;5;2;2;2;2;2
27527;2;5;8;2;2;2;2
27528;2;8;8; ;2;2;2
27529;2;3;8;2;2;2;2
27530;2;5;5;1;2;2;2
27531;2;8;8; ;2;2;2
27532;1;3;6;2;2;2;2
27533;1;2;6;2;2;2;2
27534;1;7;5; ;2;1;2
27535;2;2;3;2;2;2;2
27536;2;8;8;2;2;2;2
27537;2;8;4;1;2;1;2
27538;2;3;4;2;2;2;2
27539;2;5;5; ;2;1;2
27540;2;3;2;2;2;1;2
27541;2;4;4;2;2;2;2
27542;2;8;8; ;2;2;2
27543;2;8;7; ;2;2;2
27544;2;4;6;2;2;2;2
27545;2;7;8; ;2;2;2
27546;2;3;6; ;2;2;2
27547;2;4;3;2;2;1;2
27548;2;2;2; ;2;1;2
27549;2;7;6; ;2;2;2
27550;2;9;9;2;2;2;2
27551;2;8;8;2;2;2;2
27552;1;8;3;2;2;2;2
27553;1;8;5;2;2;2;2
27554;1;8;5; ;2;1;2
27555;1;3;3; ;2;2;2
27556;1;3;2; ;2;1;2
27557;1;4;4;2;2;2;2
27558;1;4;8;2;2;1;2
27559;2;2;2; ;2;1;2
27560;2;5;5; ;2;2;2
27561;2;4;4; ;2;1;2
27562;2;3;3; ;2;1;2
27563;2;4;9; ;2;2;2
27564;2;3;3; ;2;2;2
27565;2;4;4;2;2;2;2
27566;2;3;3; ;2;2;2
27567;2;4;4;2;2;1;2
27568;2;3;3;2;2;2;2
27569;2;3;3; ;2;2;2
27570;2;8;5; ;2;2;2
27571;1;8;5;2;2;1;2
27572;1;7;8; ;2;1;2
27573;1;8;8;2;2;2;2
27574;1;8;8; ;2;2;2
27575;1;3;4;2;2;2;2
27576;2;8;8; ;2;2;2
27577;2;8;5; ;2;2;2
27578;2;5;4;2;2;1;2
27579;2;4;4;2;2;2;2
27580;2;3;4; ;2;1;2
27581;2;8;8; ;2;2;2
27582;2;8;8; ;2;2;2
27583;2;3;4;2;2;2;2
27584;2;8;8; ;2;2;2
27585;2;4;6;2;2;2;2
27586;2;3;8; ;2;1;2
27587;2;8;8; ;2;1;2
27588;2;8;8; ;2;2;2
27589;2;7;6;2;2;2;2
27590;2;6;4; ;2;1;2
27591;1;8;8; ;2;2;2
27592;1;3;5; ;2;1;2
27593;2;3;3;2;2;2;2
27594;2;3;6; ;2;2;2
27595;2;5;7;2;2;2;2
27596;2;5;7; ;2;2;2
27597;2;3;2;2;2;2;2
27598;1;8;4; ;2;2;2
27599;2;8;4; ;2;2;2
27600;2;8;8; ;2;2;2
27601;2;3;3; ;2;2;2
27602;2;8;4; ;2;1;2
27603;2;4;5; ;2;2;2
27604;2;8;8; ;2;2;2
27605;2;4;4;2;2;2;2
27606;2;8;4; ;2;1;2
27607;2;3;3;2;2;2;2
27608;2;7;4;2;2;2;2
27609;2;3;3; ;2;2;2
27610;2;6;6;2;2;1;2
27611;2;3;3;2;1;2;2
27612;2;4;8; ;2;2;2
27613;1;4;7;2;2;1;2
27614;1;4;4; ;2;1;2
27615;1;7;7;2;2;2;2
27616;1;9;9; ;2;1;2
27617;2;9;8; ;2;2;2
27618;2;8;8; ;2;2;2
27619;2;8;8;2;2;2;2
27620;2;3;3;2;2;2;2
27621;2;5;5;2;2;1;2
27622;2;8;8; ;2;1;2
27623;2;7;6; ;2;1;2
27624;2;9;9; ;2;2;2
27625;2;6;6; ;2;2;2
27626;2;5;7; ;2;1;2
27627;2;8;8; ;2;1;2
27628;2;8;8; ;2;1;2
27629;2;3;4;2;2;2;2
27630;2;3;4; ;2;1;2
27631;2;8;9; ;2;2;2
27632;2;4;4;2;2;2;2
27633;2;8;6;2;2;2;2
27634;2;9;5; ;2;1;2
27635;2;3;3;2;2;1;2
27636;2;8;8;2;1;2;2
27637;2;8;8; ;2;1;2
27638;1;4;6;2;2;1;2
27639;2;6;4;2;2;1;2
27640;2;4;4; ;2;2;2
27641;2;2;2; ;2;1;2
27642;2;6;8; ;2;2;2
27643;2;8;8;2;2;1;2
27644;2;7;6; ;2;2;2
27645;2;7;6; ;2;1;2
27646;1;3;4; ;2;2;2
27647;2;9;1; ;2;1;2
27648;2;6;4; ;2;2;2
27649;2;3;5; ;2;2;2
27650;2;3;3; ;2;2;2
27651;2;7;4;2;2;2;2
27652;2;3;2; ;2;2;2
27653;2;5;3;2;2;2;2
27654;2;7;5; ;2;1;2
27655;2;5;3; ;2;2;2
27656;2;2;2; ;2;1;2
27657;2;2;9;2;2;2;2
27658;2;5;4; ;2;1;2
27659;2;9;9; ;2;2;2
27660;2;8;5; ;2;1;2
27661;2;9;9; ;2;2;2
27662;2;4;4; ;2;1;2
27663;1;3;5;2;2;2;2
27664;1;8;8; ;1;2;2
27665;1;3;5;2;2;1;2
27666;1;8;8; ;2;2;2
27667;1;4;3;2;2;2;2
27668;1;5;6; ;2;2;2
27669;2;3;6;2;2;1;2
27670;2;6;6; ;2;1;2
27671;2;9;8; ;2;2;2
27672;2;4;5;2;2;1;2
27673;2;8;8; ;2;2;2
27674;2;7;5;2;2;2;2
27675;2;6;8; ;2;1;2
27676;2;8;8; ;2;2;2
27677;2;6;4;2;2;2;2
27678;2;5;4; ;2;2;2
27679;2;6;4; ;2;2;2
27680;2;8;8; ;2;2;2
27681;2;4;5; ;2;1;2
27682;2;7;6; ;2;1;2
27683;2;6;7; ;2;2;2
27684;2;6;6;2;2;2;2
27685;2;8;4; ;2;2;2
27686;2;7;8;2;1;2;2
27687;2;3;3;1;1;1;2
27688;2;5;5; ;2;1;2
27689;2;5;6;2;2;2;2
27690;2;4;4;2;2;1;2
27691;2;5;8;2;1;1;2
27692;2;8;8; ;2;1;2
27693;2;8;8; ;2;1;2
27694;2;3;3;1;1;1;2
27695;2;9;9; ;2;2;2
27696;2;8;8; ;2;2;2
27697;2;8;9;2;2;2;2
27698;1;5;4; ;2;2;2
27699;1;3;7;2;2;2;2
27700;1;8;8; ;2;1;2
27701;1;5;8; ;2;1;2
27702;1;8;8; ;2;2;2
27703;2;8;7;2;2;2;2
27704;2;5;5;2;2;1;2
27705;2;2;3; ;2;1;2
27706;2;5;4;2;2;2;2
27707;2;4;5; ;2;2;2
27708;2;7;6; ;2;1;2
27709;2;3;3;2;2;2;2
27710;2;3;6; ;2;2;2
27711;2;9;8; ;2;2;2
27712;2;3;3;2;2;2;2
27713;2;7;7;2;2;2;2
27714;2;4;4; ;2;1;2
27715;2;3;4; ;2;2;2
27716;2;2;2; ;2;1;2
27717;1;9;9; ;2;1;2
27718;1;4;4; ;2;1;2
27719;1;3;3; ;2;1;2
27720;1;3;3; ;2;2;2
27721;1;8;4; ;2;1;2
27722;1;5;4; ;2;1;2
27723;1;7;2; ;2;2;2
27724;1;4;2; ;2;2;2
27725;2;3;3; ;2;2;2
27726;2;3;8; ;2;1;2
27727;2;8;8; ;2;2;2
27728;2;4;4;2;2;2;2
27729;2;8;4; ;2;2;2
27730;2;3;3; ;2;2;2
27731;2;3;5;2;2;1;2
27732;2;2;2; ;2;1;2
27733;2;9;9; ;2;2;2
27734;2;6;2; ;2;2;2
27735;2;3;6; ;2;2;2
27736;2;4;3; ;2;2;2
27737;2;4;4; ;1;1;2
27738;2;2;3; ;2;2;2
27739;2;8;8; ;2;1;2
27740;2;4;5; ;2;2;2
27741;1;3;3;2;2;2;2
27742;1;8;8;2;2;2;2
27743;1;7;7;2;1;2;2
27744;1;6;8; ;2;1;2
27745;1;5;5;2;2;2;2
27746;1;8;8;2;2;2;2
27747;1;8;7; ;2;2;2
27748;1;5;8; ;2;2;2
27749;2;6;7; ;2;2;2
27750;2;6;8; ;2;1;2
27751;2;8;9; ;2;1;2
27752;2;6;8; ;2;2;2
27753;2;6;8; ;2;2;2
27754;2;8;8; ;1;1;2
27755;2;8;7; ;1;1;2
27756;2;3;2; ;2;1;2
27757;2;8;8; ;2;2;2
27758;2;3;3;2;2;2;2
27759;2;9;9; ;2;1;2
27760;2;7;7;2;2;2;2
27761;2;9;9; ;2;1;2
27762;2;7;8;1;2;1;2
27763;2;8;9; ;2;1;2
27764;2;5;5;2;2;1;2
27765;2;8;8;2;2;1;2
27766;2;7;8; ;2;2;2
27767;2;3;3;2;2;2;2
27768;2;9;9;2;2;1;2
27769;2;3;4;2;2;1;2
27770;2;5;6; ;2;2;2
27771;2;4;5;2;2;2;2
27772;2;5;8; ;2;1;1
27773;2;8;8; ;2;1;2
27774;2;4;4;2;2;1;2
27775;2;4;6;2;1;1;2
27776;1;5;5; ;2;2;2
27777;1;4;4;2;2;2;2
27778;2;2;4; ;2;2;2
27779;2;6;6;2;1;1;2
27780;2;6;6;2;2;2;2
27781;2;4;3; ;2;1;2
27782;2;9;8; ;2;1;2
27783;2;3;6;1;2;1;2
27784;2;4;4;2;2;1;2
27785;1;3;5;2;2;2;2
27786;1;2;2; ;2;1;2
27787;1;4;3; ;2;2;2
27788;1;8;4; ;2;1;2
27789;2;3;3; ;2;2;2
27790;2;6;5;2;2;2;2
27791;2;7;4; ;2;2;2
27792;2;9;6; ;2;2;2
27793;2;3;3; ;2;1;2
27794;2;3;3;2;2;2;2
27795;2;3;3; ;2;2;2
27796;2;5;4;2;2;2;2
27797;2;3;3;2;2;2;2
27798;2;3;3; ;1;2;2
27799;2;9;3; ;2;1;2
27800;2;2;2; ;2;2;2
27801;2;4;4;2;2;1;2
27802;2;3;3; ;2;2;2
27803;2;3;3; ;2;2;2
27804;1;6;8;2;2;2;2
27805;1;8;8; ;2;2;2
27806;1;8;8; ;2;1;2
27807;1;4;6; ;2;2;2
27808;1;8;8; ;2;1;2
27809;1;3;3;2;2;2;2
27810;1;3;3;2;2;2;2
27811;1;8;4; ;2;2;2
27812;1;6;6;2;2;1;2
27813;2;6;5;2;1;2;2
27814;2;9;9;1;2;2;2
